2.222830937718557834e+03,1.207907562817817961e+04,1.603464092514408003e+04,7.097030963240988967e+03,9.735743546421228530e+03,5.907808606685316590e+03,1.262834638135965906e+04,7.199022291819428574e+03,9.376328038891926553e+03,6.335109643565979241e+02,0.000000000000000000e+00,1.026646374999782665e+03,3.542831342191185513e+02,1.012040105244973461e+03,5.847352117381466996e+03,1.083875515719995383e+04,3.483783560484150712e+03,3.189639140789796329e+03,1.530800607997716952e+03,8.692738309313977879e+03,3.811878555305927875e+03,7.942094399782773507e+03,4.038845191605411856e+03,2.995011004152293026e+03,2.533794901153490173e+03,9.661442058785982226e+03,9.510488571104740913e+03,2.830631904036461492e+03,6.215154137801557681e+02,5.198765413183156852e+03,4.848601773274413063e+02,1.108854444991630407e+04,9.777993811154185096e+03,6.682812115849367274e+02,4.611374797933332047e+03,1.572680983054406397e+03,1.558732668590522053e+03,4.420456665537290974e+03,9.969127671458241821e+03,9.168546493979383740e+03,2.073247464921879782e+03,5.220533531365372255e+02,1.035269949491645320e+03,8.620276799501916685e+03,2.296823355455854653e+03,4.842280942820590099e+03,9.539085994746429833e+02,6.511921153037379554e+03,8.289693012138188351e+03,8.656783080626230003e+03
1.348562745838095680e+03,1.106323890433704037e+04,1.691988401222798348e+04,7.910398520389088844e+03,8.725295581193971884e+03,5.647475436229115076e+03,1.164824568515089777e+04,8.214861739929596297e+03,8.630911466472756729e+03,8.860176848378079058e+02,1.026646374999782665e+03,0.000000000000000000e+00,8.775904169108021051e+02,1.248509577729055763e+03,6.588099571951244798e+03,1.158103214030470372e+04,3.861414904348016080e+03,3.334937743539334406e+03,1.106561641758494716e+03,9.714858536400353842e+03,4.756895538064521133e+03,8.967597634839343300e+03,4.406200071703290632e+03,3.194037396106512006e+03,1.992413582055787629e+03,1.042380718753758447e+04,9.194507937317071992e+03,1.815725260374144227e+03,4.280146772654578626e+02,4.450255546237468479e+03,1.341631362861711750e+03,1.025425567755693737e+04,1.074307230831577181e+04,1.366896333476843893e+03,4.974628759490186894e+03,1.871304701298399323e+03,2.485729999057806253e+03,4.685481867281132509e+03,1.073819575163912123e+04,8.681381505875464427e+03,1.054165656850663481e+03,1.542943099542411801e+03,4.397572062629971015e+02,9.445721840488195085e+03,2.599217362640708416e+03,5.241036647648911639e+03,3.395846683096420975e+02,6.162249910700438704e+03,9.197395535592924716e+03,9.616487182396032949e+03
1.930479419344123244e+03,1.192302353914092600e+04,1.606600400512144734e+04,7.072974418167463227e+03,9.591713663372025621e+03,6.128860301851051190e+03,1.252483025094450568e+04,7.355654827859621037e+03,9.431618613322314559e+03,2.805444650902585408e+02,3.542831342191185513e+02,8.775904169108021051e+02,0.000000000000000000e+00,6.895584249854912287e+02,5.781468344401087961e+03,1.078224319996816121e+04,3.260825722163176124e+03,2.902240751759114119e+03,1.182522291448039596e+03,8.919822157220220106e+03,3.879573883305669369e+03,8.129045708681112046e+03,3.816712005979516107e+03,2.718055663624787485e+03,2.183207409534443286e+03,9.613179198824478590e+03,9.726494991956051308e+03,2.610058763882310814e+03,5.750844123906971390e+02,4.858661012609688441e+03,8.388239330555417155e+02,1.109806875031876370e+04,9.865512489355951402e+03,5.164288604425713629e+02,4.391280385426047360e+03,1.294341224483661563e+03,1.608173053995628379e+03,4.171136171022702911e+03,9.924755158596617548e+03,8.815734117467985925e+03,1.869045098161043597e+03,8.109714939902304423e+02,7.542335606773483505e+02,8.605174710526185663e+03,2.037283888606583560e+03,4.634454897376873305e+03,9.283880312160188168e+02,6.709729295532876677e+03,8.328352702869493442e+03,8.739047905094857924e+03
1.776064799829939602e+03,1.195184934819536284e+04,1.571380058124733841e+04,6.710742950155578910e+03,9.666647796747927714e+03,6.777377005064015975e+03,1.265669230686351511e+04,7.335280521094176038e+03,9.867822263208216100e+03,4.435761284961973274e+02,1.012040105244973461e+03,1.248509577729055763e+03,6.895584249854912287e+02,0.000000000000000000e+00,5.362189390177849418e+03,1.034302801306629044e+04,2.639837237808063492e+03,2.220647457470428890e+03,8.117001366395743389e+02,9.047167888851381576e+03,3.733080473066116610e+03,8.168216793223794411e+03,3.191985982672781574e+03,2.044403671282610276e+03,1.699928188976106867e+03,9.193581047245246737e+03,1.036403789284772211e+04,2.626913069642514529e+03,1.145873949898274532e+03,4.408408170894575960e+03,1.482892962795433505e+03,1.145018819448275826e+04,9.681077902826405989e+03,5.456895332617309577e+02,3.765318348815129411e+03,6.402306789878280142e+02,1.565346470943616168e+03,3.515692046949635824e+03,9.509340393551270608e+03,8.190770906675366859e+03,1.976808972670704406e+03,1.317546496441036879e+03,8.790747580855453407e+02,8.245947989752414287e+03,1.387617567747794737e+03,4.021381775440328965e+03,1.448899209935936597e+03,7.336441263085195715e+03,8.065124375777646492e+03,8.553924107757751699e+03
6.828401995682127563e+03,1.581559542880282424e+04,1.035223268767504123e+04,1.423795798215620152e+03,1.423743626245362429e+04,1.134047934173915019e+04,1.691867428669143919e+04,3.779570332437503566e+03,1.521292978644682807e+04,5.704255763241544628e+03,5.847352117381466996e+03,6.588099571951244798e+03,5.781468344401087961e+03,5.362189390177849418e+03,0.000000000000000000e+00,5.000791938317795029e+03,3.158075863778109124e+03,4.024489923111795633e+03,5.917432919667040551e+03,5.844129438240262061e+03,2.555419250796445340e+03,4.688789518190234958e+03,2.837352815040333553e+03,3.980688444335744407e+03,6.044274738991995946e+03,3.835914023744963288e+03,1.465951629214266904e+04,7.772555062400244424e+03,6.356543457176934680e+03,7.545981623190946266e+03,5.986664073940441995e+03,1.677322944717348219e+04,4.754392383732586495e+03,5.265109473250246083e+03,2.565826166880780875e+03,4.805045193415796348e+03,4.343967351765244530e+03,3.055137111913260469e+03,4.150098036472194508e+03,7.988638318295080353e+03,7.272791077728402342e+03,5.571450445786132150e+03,6.241040464258094289e+03,2.917735912972120332e+03,4.216998568513978171e+03,2.313740553615497447e+03,6.708844524459402237e+03,1.204800188114672528e+04,3.002934803077106153e+03,3.752984480847992927e+03
1.164266522670205086e+04,1.523444562183009475e+04,5.396024272489591567e+03,3.770418730013023378e+03,1.631431271487416416e+04,1.564391241955489750e+04,1.560192640066319109e+04,5.217372286152008201e+03,1.981440341470424028e+04,1.070047001400245972e+04,1.083875515719995383e+04,1.158103214030470372e+04,1.078224319996816121e+04,1.034302801306629044e+04,5.000791938317795029e+03,0.000000000000000000e+00,7.894655694769807269e+03,8.656393192891591752e+03,1.082304661822240269e+04,5.786486490966789461e+03,7.214463937078741765e+03,5.291669896026340211e+03,7.416864597603260336e+03,8.694850222527911683e+03,1.071922470665908440e+04,1.183144511422866572e+03,1.684557556302226294e+04,1.256310417887187032e+04,1.135730858743944009e+04,1.113037912445627262e+04,1.093860139201619495e+04,1.794485396844965726e+04,2.786904826533680080e+03,1.026586252937443533e+04,6.918360384833284115e+03,9.756964464688238877e+03,9.306887426624456566e+03,7.348115342198286271e+03,8.914698223277908937e+02,8.570462898464986210e+03,1.218238762404609406e+04,1.052725024779581690e+04,1.121757007178811909e+04,2.321247770205958659e+03,9.100952632242728214e+03,6.619883546056326850e+03,1.170958342036551221e+04,1.635697653034826908e+04,3.026342263652294605e+03,3.273782262180239741e+03
3.754503030960682736e+03,1.310619178468770042e+04,1.327564325641490905e+04,4.581536104307092501e+03,1.117334231951396032e+04,9.386936097669964511e+03,1.409326814263280357e+04,6.291190949628430644e+03,1.230667967643924749e+04,3.070983313266945061e+03,3.483783560484150712e+03,3.861414904348016080e+03,3.260825722163176124e+03,2.639837237808063492e+03,3.158075863778109124e+03,7.894655694769807269e+03,0.000000000000000000e+00,8.763436938533913008e+02,2.948174712049985828e+03,8.349923964959072691e+03,2.948859530585267748e+03,7.243222893827532971e+03,5.560149125043860749e+02,8.261580279107614615e+02,2.898563605206983993e+03,6.810388022220398852e+03,1.298698434321120840e+04,4.688774483027035785e+03,3.781423580173580831e+03,4.635395034922139530e+03,3.836405039421193123e+03,1.364961738206849623e+04,7.889623315245888989e+03,2.815615511051933481e+03,1.130465194606742443e+03,2.000194133099548480e+03,2.547313189449826041e+03,9.910240559137572518e+02,7.127106477383505080e+03,6.783631326546219498e+03,4.295417192641460133e+03,3.479670056664965614e+03,3.442775340069333652e+03,6.041741104428330800e+03,1.262259197656375591e+03,1.381751750087840037e+03,4.087835905795096551e+03,9.968677767789040445e+03,6.144106809414169220e+03,6.837856499292109220e+03
2.994648685651755386e+03,1.226136822572352867e+04,1.399026325167859250e+04,5.445983754634715297e+03,1.029827156333322819e+04,8.972562381040792388e+03,1.323016635898134518e+04,7.118128875141936078e+03,1.153924838020225798e+04,2.663262226618182922e+03,3.189639140789796329e+03,3.334937743539334406e+03,2.902240751759114119e+03,2.220647457470428890e+03,4.024489923111795633e+03,8.656393192891591752e+03,8.763436938533913008e+02,0.000000000000000000e+00,2.306691499956923963e+03,9.151341620747816705e+03,3.649149576077531492e+03,8.064549924749652746e+03,1.247180880554196165e+03,2.348349539441617253e+02,2.073395303494509335e+03,7.606357904333217448e+03,1.252866920884173669e+04,3.906712511144387463e+03,3.347080907759988349e+03,3.810189366085948677e+03,3.613791996528916570e+03,1.280549117793134064e+04,8.764228823411458507e+03,2.552735887318689947e+03,1.745452369319780246e+03,1.616960456189078286e+03,2.673215048516656225e+03,1.372854970524927694e+03,7.920880264410337986e+03,6.433266043411199462e+03,3.595045304182015570e+03,3.321908985352615218e+03,2.897164062275418019e+03,6.887098825618614683e+03,9.327005310055942573e+02,2.040539630487310433e+03,3.608109022624675617e+03,9.496927278919698438e+03,7.017204392372046641e+03,7.714185651500542917e+03
9.921703273462699144e+02,1.116758010058081527e+04,1.621704991221031742e+04,7.307265979473692823e+03,8.905384376185826113e+03,6.728830366298119770e+03,1.190900742156292836e+04,8.123763877393345865e+03,9.382242145476820951e+03,9.226630493877114532e+02,1.530800607997716952e+03,1.106561641758494716e+03,1.182522291448039596e+03,8.117001366395743389e+02,5.917432919667040551e+03,1.082304661822240269e+04,2.948174712049985828e+03,2.306691499956923963e+03,0.000000000000000000e+00,9.858016269996058327e+03,4.496870357469803821e+03,8.968937408413614321e+03,3.465121485565898638e+03,2.199672980361187001e+03,1.004413080205225697e+03,9.707666504505417834e+03,1.023940199648412636e+04,1.899593223557025567e+03,1.293678465005719772e+03,3.681146024297646818e+03,2.006875438581389290e+03,1.086056425404018410e+04,1.039008713705527589e+04,1.317188161226910552e+03,4.015257047846463138e+03,1.138199087250044386e+03,2.375013717445628117e+03,3.678062667896075709e+03,1.002532285843832869e+04,7.688992224616478779e+03,1.361785696907689953e+03,1.976214986751044762e+03,6.852208569847357467e+02,8.831506443986154409e+03,1.722491736767642578e+03,4.297686741910938508e+03,1.430564702943721159e+03,7.214804743429788687e+03,8.731878714549542565e+03,9.268320640380783516e+03
1.080372162567031774e+04,1.833833261424928787e+04,7.948993759716047862e+03,4.895165499467948393e+03,1.767503309977205208e+04,1.031994727589570357e+04,1.723003169881158101e+04,2.099756231672181002e+03,1.431495507783177527e+04,9.071939377278817119e+03,8.692738309313977879e+03,9.714858536400353842e+03,8.919822157220220106e+03,9.047167888851381576e+03,5.844129438240262061e+03,5.786486490966789461e+03,8.349923964959072691e+03,9.151341620747816705e+03,9.858016269996058327e+03,0.000000000000000000e+00,5.562749448349542945e+03,1.157216160218695677e+03,8.305278979758324567e+03,8.989996487889320633e+03,1.058068111274789226e+04,5.322402119439873786e+03,1.130192519990289293e+04,1.152233852912387738e+04,9.292337044890362449e+03,1.295886097164319654e+04,8.407553605789536959e+03,1.548657303634007258e+04,2.999590896424232596e+03,8.581107325183493231e+03,8.252635027295787950e+03,8.882366322664258405e+03,7.483192235406761029e+03,8.698659702654234934e+03,5.322532736664165895e+03,1.350343328660487896e+04,1.076592293393052205e+04,8.172697158197343924e+03,9.671364350569820090e+03,4.606797616441292121e+03,8.766691659906960922e+03,8.059062767509094556e+03,9.560544488968625956e+03,1.090534406243982812e+04,3.670078783668391225e+03,2.884005111389976719e+03
5.488547893346843921e+03,1.565244256856019456e+04,1.222347549047269786e+04,3.459112357676723605e+03,1.339861583524088201e+04,8.820967078758794742e+03,1.638631174653683411e+04,3.652452064144286851e+03,1.300013053062928702e+04,3.916832214554829989e+03,3.811878555305927875e+03,4.756895538064521133e+03,3.879573883305669369e+03,3.733080473066116610e+03,2.555419250796445340e+03,7.214463937078741765e+03,2.948859530585267748e+03,3.649149576077531492e+03,4.496870357469803821e+03,5.562749448349542945e+03,0.000000000000000000e+00,4.547839281004028635e+03,3.107981729471602648e+03,3.464329838787151402e+03,5.067250418185913986e+03,6.036682030347833461e+03,1.211060154207187588e+04,6.359840786808367739e+03,4.413536109371175371e+03,7.416695095347945426e+03,3.792152616711455721e+03,1.481782990003435407e+04,5.986725495284717908e+03,3.405042258776255494e+03,3.337637387763240895e+03,3.409316691898736281e+03,2.271743680434689395e+03,3.623295480846285045e+03,6.323508744238159125e+03,9.535160195673019189e+03,5.684572393520260448e+03,3.400954341885750182e+03,4.536411786479958209e+03,4.910760532290766605e+03,3.205756530588626902e+03,3.306922479423083132e+03,4.761378198751849595e+03,9.540941566617011631e+03,4.484684620493166221e+03,4.859650152359610729e+03
9.943603337536233084e+03,1.940969827834986063e+04,8.413122540724682040e+03,3.792507455326312993e+03,1.754337027859370210e+04,1.051393553025643450e+04,1.835643333178368630e+04,9.556790477478840558e+02,1.484642572349483453e+04,8.248429121193246829e+03,7.942094399782773507e+03,8.967597634839343300e+03,8.129045708681112046e+03,8.168216793223794411e+03,4.688789518190234958e+03,5.291669896026340211e+03,7.243222893827532971e+03,8.064549924749652746e+03,8.968937408413614321e+03,1.157216160218695677e+03,4.547839281004028635e+03,0.000000000000000000e+00,7.172044972186558880e+03,7.914934517629680158e+03,9.612061714801238850e+03,4.609865277329540731e+03,1.205250827614268746e+04,1.073473291193615114e+04,8.558879308016594223e+03,1.187340131108839887e+04,7.717942254715921081e+03,1.630721128850808782e+04,2.620115834554840603e+03,7.741453402665636531e+03,7.102148522322999270e+03,7.933831896309543481e+03,6.608464553696789153e+03,7.553032369643192396e+03,4.675940804432775622e+03,1.244400745326157448e+04,9.997657627814422085e+03,7.434244828075949954e+03,8.865396692989123039e+03,3.720843962397645555e+03,7.746018100714602951e+03,6.904630049395096648e+03,8.857825848826401852e+03,1.116898964587785485e+04,2.739499227394398986e+03,2.087430260921245008e+03
4.226540840106147698e+03,1.322436847481760378e+04,1.277568861102843948e+04,4.244698102669060063e+03,1.141648841343632739e+04,9.942888669219672011e+03,1.425806899495149082e+04,6.216436775568658049e+03,1.278061221838413439e+04,3.625015577217701775e+03,4.038845191605411856e+03,4.406200071703290632e+03,3.816712005979516107e+03,3.191985982672781574e+03,2.837352815040333553e+03,7.416864597603260336e+03,5.560149125043860749e+02,1.247180880554196165e+03,3.465121485565898638e+03,8.305278979758324567e+03,3.107981729471602648e+03,7.172044972186558880e+03,0.000000000000000000e+00,1.280959917089915280e+03,3.320566105355489526e+03,6.359403978175811972e+03,1.354298258315025123e+04,5.148080096936821064e+03,4.335149710508961107e+03,4.771111896894581150e+03,4.386194342264860097e+03,1.403937378609245025e+04,7.591587791861251389e+03,3.370586037701448276e+03,5.746298189089479820e+02,2.551834738275762447e+03,3.046475538939411308e+03,5.392578160443335946e+02,6.674145472495098147e+03,6.475491798176263728e+03,4.797506203205568454e+03,4.023889030429880222e+03,3.983358591160970263e+03,5.654652776730369624e+03,1.808757663141799185e+03,8.360632942374909362e+02,4.638591965861086464e+03,1.052383695589156196e+04,5.840103364042342946e+03,6.577537118899813322e+03
